,Estimate,Fitting_succeeded,lower_ci,nObs,p_value,parameter,roi_name,upper_ci,exp_Estimate,log10_Estimate
0,-4.788675447929519,True,-4.795629873724026,248,0.0,const,dnaA (Rv0001),-4.781721022135011,0.008323474959626006,-11.028319556581682
1,0.013714010062458995,True,0.004047220486318575,248,0.005426735090030503,"(0.01, 0.05]",dnaA (Rv0001),0.023380799638599417,1.0138084784512873,0.03158336517384307
2,0.07062725815859211,True,0.05808638014356339,248,2.5039876566558346e-28,"(0.05, 0.2]",dnaA (Rv0001),0.08316813617362083,1.0731811317958593,0.16265457553923762
3,0.10616802598537992,True,0.0953013560838322,248,9.872501135434695e-82,"(0.2, 1.0]",dnaA (Rv0001),0.11703469588692764,1.1120087071686613,0.24450496384432993
4,-5.436886589638216,True,-5.454988679167462,248,0.0,const,near_dnaN (Rv0002),-5.41878450010897,0.004353014916771738,-12.52114981593681
5,0.09958059490637863,True,0.07474207396181423,248,3.9115878135162226e-15,"(0.01, 0.05]",near_dnaN (Rv0002),0.12441911585094304,1.104707500949829,0.22933411006938997
6,-0.03670703782368406,True,-0.07038250651804004,248,0.03264633847079951,"(0.05, 0.2]",near_dnaN (Rv0002),-0.003031569129328081,0.963958497365605,-0.0845363081079444
7,-0.021890074397763123,True,-0.05170849594984221,248,0.15019757324882824,"(0.2, 1.0]",near_dnaN (Rv0002),0.007928347154315969,0.9783477746087474,-0.05041284133804847
8,-6.26761338902153,True,-6.287354687402037,248,0.0,const,dnaN (Rv0002),-6.247872090641024,0.0018967499899938082,-14.434313634916585
9,-0.11369928797562295,True,-0.14185166630953674,248,2.4581469079900503e-15,"(0.01, 0.05]",dnaN (Rv0002),-0.08554690964170916,0.8925263089250594,-0.26184946020785965
10,0.0606575186558852,True,0.024658393426085744,248,0.0009583239486208236,"(0.05, 0.2]",dnaN (Rv0002),0.09665664388568465,1.0625349534668422,0.13969426546450361
11,0.007016355238178951,True,-0.024842023564672577,248,0.6659927468798454,"(0.2, 1.0]",dnaN (Rv0002),0.03887473404103048,1.007041027528022,0.016158666113526125
12,-5.585580047269934,True,-5.675604174588591,248,0.0,const,near_recF (Rv0003),-5.495555919951277,0.0037515730488258407,-12.863590848862657
13,-0.12061102880039593,True,-0.24946422511346528,248,0.06656590086636609,"(0.01, 0.05]",near_recF (Rv0003),0.008242167512673426,0.8863786683215661,-0.2777671993273118
14,-0.13251973371580605,True,-0.30276026067880446,248,0.1270876192374993,"(0.05, 0.2]",near_recF (Rv0003),0.037720793247192325,0.8758856494571736,-0.30519294674750136
15,-0.12457099383714001,True,-0.2729713730748117,248,0.09991974215858218,"(0.2, 1.0]",near_recF (Rv0003),0.023829385400531616,0.8828755804162629,-0.28688699880693347
16,-6.7889707508100665,True,-6.8095393713630505,248,0.0,const,incl_recF (Rv0003),-6.7684021302570825,0.0011261272434488691,-15.634999639115582
17,-0.046342097548503935,True,-0.07520305597574439,248,0.0016488839604155321,"(0.01, 0.05]",incl_recF (Rv0003),-0.017481139121263478,0.954715300554989,-0.10672585065420456
18,0.011800224272534132,True,-0.02575421217403722,248,0.537991504530084,"(0.05, 0.2]",incl_recF (Rv0003),0.049354660719105485,1.011870121583052,0.027175916499646107
19,0.03857190392456353,True,0.0060090821131499675,248,0.020251677980408257,"(0.2, 1.0]",incl_recF (Rv0003),0.0711347257359771,1.0393254572505766,0.0888310947382698
20,-6.754810928014505,True,-6.787373141835918,248,0.0,const,Rv0004,-6.722248714193093,0.0011652601315396297,-15.556329567217405
21,0.009284847949087072,True,-0.035867827485208385,248,0.6869247733912326,"(0.01, 0.05]",Rv0004,0.05443752338338253,1.0093280858653604,0.021383004826747525
22,-0.086245297606662,True,-0.14734805241889992,248,0.005667038512590285,"(0.05, 0.2]",Rv0004,-0.025142542794424086,0.9173691751553313,-0.19862292038814258
23,0.06669174685563867,True,0.015146484531002577,248,0.011216005423431225,"(0.2, 1.0]",Rv0004,0.11823700918027476,1.0689659152782107,0.15359109300853585
24,-7.12250656149315,True,-7.172145790968662,248,0.0,const,near_gyrB (Rv0005),-7.072867332017639,0.0008067420660876437,-16.403132611118725
25,0.061518777728965524,True,-0.006041259352821293,248,0.07430953323592847,"(0.01, 0.05]",near_gyrB (Rv0005),0.12907881481075234,1.0634504655259227,0.1416777451098076
26,0.3321900083147037,True,0.2517553031764621,248,5.748987539979898e-16,"(0.05, 0.2]",near_gyrB (Rv0005),0.41262471345294527,1.3940176983034103,0.7650335891487626
27,0.14757470466670516,True,0.07192889964360648,248,0.00013150447455156184,"(0.2, 1.0]",near_gyrB (Rv0005),0.22322050968980384,1.1590198657884883,0.33986454484742196
28,-6.5792246916851145,True,-6.593701301147453,248,0.0,const,gyrB (Rv0005),-6.564748082222776,0.0013889257231620186,-15.151954464950819
29,-0.09502881105656047,True,-0.11573408796668054,248,2.352908347622491e-19,"(0.01, 0.05]",gyrB (Rv0005),-0.0743235341464404,0.909346734850603,-0.21885135186325874
30,-0.017681877617019337,True,-0.044543782315447526,248,0.1969991386497315,"(0.05, 0.2]",gyrB (Rv0005),0.009180027081408852,0.9824735294699127,-0.04072136415199553
31,0.7226198946345876,True,0.7032541757025017,248,0.0,"(0.2, 1.0]",gyrB (Rv0005),0.7419856135666736,2.0598226660094703,1.6641936173434553
32,-6.981373335228019,True,-7.126655478304674,248,0.0,const,near_gyrA (Rv0006),-6.836091192151365,0.000929026461940793,-16.078102791030126
